Headline,Body ID,Stance
Experts: More facts needed on purported audio recording of Michael Brown shooting,450,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,821,unrelated
"North Korean leader Kim Jong Un had ankle surgery, report says",1634,unrelated
Her Majesty’s magic mushrooms,1560,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,1438,unrelated
"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",2034,disagree
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,1266,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,2252,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1358,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,2115,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",2220,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,81,unrelated
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,1808,unrelated
"Managua explosion not a meteorite, NASA suggests",40,unrelated
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,2034,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1385,unrelated
Accountant Claims Comcast Got Him Fired From His Job for Reporting a Customer Service Issue,1383,discuss
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1549,unrelated
"Meteorite makes big crater in Nicaragua, government says",1179,unrelated
Prisoner Released in Bergdahl Exchange Tried to Reconnect With Taliban,2367,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,2248,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,1295,discuss
Audio recording allegedly captures moment Michael Brown was shot,450,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",170,unrelated
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,213,unrelated
Audio may have captured Michael Brown shooting,121,discuss
Apple may launch 12-inch MacBook Air with Retina Display,690,discuss
CNN Posts Alleged Audio of Michael Brown Shooting,1974,unrelated
Comcast Declares War on Tor?,1314,discuss
Cold Turkey,1891,unrelated
ISIS video showing beheading triggers international response,1360,unrelated
US officials: Video shows American's execution,1166,discuss
URGENT: ISIS leader Abu Bakr al-Baghdadi allegedly killed by US airstrikes,1921,unrelated
Watch marine take sniper shot to the head and live,1210,discuss
Man breaks down in tears when a lost recording of his deceased wife resurfaces,1294,unrelated
Frisco: Sick patient claims to have had contact with Ebola victim,224,unrelated
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),1746,discuss
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",2070,agree
Terrorism fears rise amid reports of stolen jetliners,40,unrelated
James Foley remembered as 'brave and tireless' journalist,933,discuss
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,11,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,2431,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1013,unrelated
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,1865,discuss
New policy could reduce marijuana possession arrests,139,unrelated
Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment,1574,agree
Islamic State claims to have beheaded American journalist,1627,unrelated
Claim: Comcast Got Complaining Customer Fired From His Job,1787,unrelated
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,1406,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1375,unrelated
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,2476,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,2525,agree
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1866,discuss
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",2044,unrelated
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,1197,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,586,unrelated
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",2213,unrelated
Apple Watch launch has new timetable: Analyst,2401,discuss
"Boko Haram claims to have German hostage, denies ceasefire",2410,unrelated
Kim Jong-Un's sister reportedly running N. Korea,1210,unrelated
Macklemore Gets Twitter-Trolled with the #MacklemoreJoinedISIS,1731,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,1237,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2139,discuss
"Tropical spider burrows under man's skin, lives there for three days",1213,unrelated
"Would you pay $10,000 for the Apple Watch?",2211,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2047,discuss
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,273,discuss
"Despite ceasefire announcement, new Boko Haram attacks reported",40,unrelated
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",718,discuss
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1883,unrelated
ISIS leader ‘killed’ in US airstrikes,1466,discuss
New policy could reduce marijuana possession arrests,1175,unrelated
Teen Makes $72 Million on the Stock Market,1781,disagree
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1744,discuss
India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',2213,unrelated
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",1296,discuss
Obama: murder of James Foley 'shocks the conscience of the entire world',511,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,782,discuss
"Why the Gold Apple Watch Edition Must Cost $10,000",104,unrelated
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",666,discuss
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,2184,unrelated
Son Pays Off His Parents’ Mortgage for Christmas,950,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1347,unrelated
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",2009,unrelated
"Meteorite makes big crater in Nicaragua, government says",221,unrelated
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",1806,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,2304,unrelated
Duped again: Macaulay Culkin is not dead,1752,agree
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",35,unrelated
'Electric Boogie' Developer Leaves Secret Resignation Letter To Boss At The End Of The Game (Video),385,unrelated
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1179,unrelated
Priest' claim of seeing God as a woman dismissed as hoax,2043,unrelated
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,1022,agree
Spider burrowed through tourist's stomach and up into his chest,626,unrelated
Brian Williams Insists NBC News Meteorologist Did Not Pee in the Snow While on Air,1406,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,1821,discuss
Setting the record straight on tor,1210,unrelated
Islamic State militants claim to behead missing American journalist,1873,unrelated
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,2177,disagree
Nigeria and Boko Haram 'agree ceasefire and girls' release',1430,discuss
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,1212,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,2132,disagree
Report: Michael Phelps’ Tinder ‘Girlfriend’ Was Born Male; “We Made Love During Halftime”,1849,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",1905,unrelated
James Foley remembered as 'brave and tireless' journalist,938,unrelated
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",2329,unrelated
Sugarhill Gang’s Big Bank Hank dead at 57,2421,unrelated
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",2397,discuss
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,2296,unrelated
Michael Phelps’ girlfriend Taylor Lianne Chandler reveals she was raised as a boy,1234,agree
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,1681,unrelated
'Banksy' Reacts To Paris Attack With Poignant Drawing,2024,agree
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",1198,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1040,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",40,unrelated
Isis militants claim to have killed US journalist James Foley,1905,unrelated
"Rumors of King Abdullah Flying in Airstrikes Not True, Fox Excited Anyway",1787,discuss
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,1424,discuss
Reports: Boko Haram may release schoolgirls as part of deal,459,unrelated
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,1169,unrelated
Sugarhill Gang rapper Big Bank Hank dies aged 57,2141,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",726,discuss
"'Star Wars VII' News, Update: JJ Abrams Pushing for Summer Release?",1686,unrelated
Developer quits using the app he was hired to make—or did he?,1372,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,850,discuss
Macaulay Culkin Dead? Fans Freak Out Over Death Rumors,1006,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1120,discuss
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",572,unrelated
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,640,unrelated
Sugarhill Gang’s Big Bank Hank dead at 57,281,unrelated
New iOS 8 bug can delete all of your iCloud documents,533,agree
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",1224,unrelated
Fence-jumper ran through much of main floor of White House: report,1323,unrelated
Heartbroken girl spends week in KFC after getting dumped,2043,agree
Chinese advised to choose British-sounding names to get ahead,280,unrelated
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',289,agree
Meteorite leaves crater in Nicaraguan capital Managua,1744,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,2070,unrelated
Isilkulskom student has gained superhero powers after shock,152,agree
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,1223,unrelated
ISIL video claims beheading of kidnapped journalist James Foley,2127,unrelated
SEE IT: California homeless man uses $100 gift to give food to others,1971,disagree
6 Islamist militants killed in US attack in Somalia,1857,unrelated
Isis claims to behead US journalist,2261,discuss
"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",1303,unrelated
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,539,unrelated
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",633,unrelated
Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,1483,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1237,discuss
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",1437,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",1681,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",1661,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,1565,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,1498,unrelated
Small red book among finds in 113-year-old Boston time capsule,601,unrelated
Isis video claims to show beheading of British hostage David Haines,737,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,7,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,1573,disagree
Passenger Wears A Hazmat Suit To Dulles Airport,1885,unrelated
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",1217,unrelated
Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale,195,unrelated
A Mass Grave Points to a Student Massacre in Mexico,2360,agree
Nigeria and Boko Haram 'agree ceasefire and girls' release',1372,unrelated
Lynch Mob Castrates Alleged Rapist In Rajasthan,1814,unrelated
"Woman catches husband cheating with her twin, humiliates them",1828,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1803,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1880,disagree
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",670,unrelated
Amazon Reportedly Planning An Ad-Supported Video Service That Will Be Cheaper Than Netflix,1631,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1921,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,559,unrelated
Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,1271,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,2252,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,1948,discuss
ISIL video claims beheading of kidnapped journalist James Foley,1116,discuss
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,2266,discuss
Ferguson riots: audio may have captured Michael Brown shooting,1818,discuss
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2087,unrelated
Video Purports to Show Beheading of American Journalist,1351,unrelated
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1958,agree
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",1921,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,1299,unrelated
Apple scrapped advanced Apple Watch health monitoring features due to reliability issues,29,unrelated
"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",359,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,2313,unrelated
Pentagon: Somali terror group leader killed in U.S. airstrike,941,unrelated
"In New York City, Marijuana May Mean Ticket, Not Arrest",221,unrelated
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,22,unrelated
Satirical news site attacks China’s weird English names,2526,unrelated
The Apple Watch's battery life will reportedly be just like any other smartwatch,277,discuss
"No, Pumpkin Spice Condoms Are Not A Real Thing",119,agree
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,2367,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1574,unrelated
"A message from Jim's mom, Diane Foley:",704,unrelated
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,1217,unrelated
Kurds fear Isis use of chemical weapon in Kobani,1758,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1385,discuss
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",2337,disagree
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,381,unrelated
Small Meteorite Hits Managua,1913,disagree
"What We Know About Kim Yo Jong, Who May Control North Korea",2477,discuss
BREAKING: ISIS Beheads American Journalist James Wright Foley,1120,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,2149,discuss
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,564,unrelated
Islamic State claims to have beheaded American journalist,1336,discuss
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1815,unrelated
iPhone 6 and Even Apple Watch To Feature Samsung Components (Rumor),1585,discuss
Kim Jong-un So Fat He Injured His Ankles,505,unrelated
Seth Rogen to play Woz in Jobs biopic,1575,discuss
Crank-Boosting Behind Top Apps in App Store,2420,discuss
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,818,disagree
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2191,discuss
State House time capsule from 1795 unearthed,1239,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',1661,unrelated
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",1048,unrelated
Woman Stays In KFC For A Week To Get Over Her Break-Up,1805,agree
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",2388,discuss
Isis supporters claim US hostage killed in coalition air strike in Syria,977,discuss
Scientists Doubt That Meteor Caused Crater In Nicaragua,971,unrelated
Alleged audio of Michael Brown shooting released,387,unrelated
"Rumors of King Abdullah Flying in Airstrikes Not True, Fox Excited Anyway",1365,unrelated
Here Are Microsoft's New Robot Security Guards,1837,agree
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1862,unrelated
WSJ: Apple cut watch health features due to erratic sensors,618,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1019,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,1904,unrelated
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,944,unrelated
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,2506,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1803,unrelated
More American Weapons for ISIS,2200,discuss
NBC weatherman caught urinating in the woods live on air,2091,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,511,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1853,agree
IS militant 'Jihadi John' named as Mohammed Emwazi from London,2349,agree
Kim Jong-Un 'bans the name Kim Jong-un',1347,unrelated
The Apple Watch has a low-power mode that only tells the time,1058,unrelated
Kurds fear Isis use of chemical weapon in Kobani,944,unrelated
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,2044,unrelated
James Foley remembered as 'brave and tireless' journalist,1266,unrelated
Lynch Mob Castrates Alleged Rapist In Rajasthan,1959,agree
BREAKING: ISIS USES CHEMICAL WEAPONS – Murders 300 Iraqi Soldiers in Chlorine Gas Attack,693,unrelated
U.S. arms airdrop fell into ISIS hands: Pentagon,2404,discuss
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",545,unrelated
Christian Bale won't play Steve Jobs,1077,unrelated
Report: British intelligence has identified Foley's killer,591,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1361,discuss
Rapper Big Bank Hank of Sugarhill Gang dies at 57,40,unrelated
Rumors about Fidel Castro’s death again circulate on the Internet,2221,agree
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",344,unrelated
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1438,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,2360,unrelated
Axl Rose Dead? Fans Freak Out Over Death Rumors,1161,agree
Popular 'Banksy' Instagram account offers powerful message of perseverance after Paris attack,428,unrelated
Bali spider burrows under Aussie’s chest,1709,unrelated
80's Brat Pack star Judd Nelson forced to deny that he's dead after fake news story starts trending on social media,1006,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1116,discuss
