Headline,Body ID,Stance
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1125,unrelated
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,2448,unrelated
Meteorite 'caused mysterious boom in Nicaragua',345,unrelated
"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",2087,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2463,discuss
ISIS cracks down on five confirmed Ebola cases among fighters: official,2045,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,1661,discuss
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1899,discuss
Court Orders Probe Into Complaints Of 'Forced Castration' In Religious 'Dera' Sect,1048,unrelated
Saudi Arabian cleric issues fatwa against snowmen,35,unrelated
Actor has his testicles stolen after meeting ‘young blonde woman at a bar’,573,agree
Michael Phelps’ alleged girlfriend says she was born intersex,618,unrelated
Report: Possible audio tape of Michael Brown shooting,321,unrelated
Amazon plans ad-supported video streaming service - NY post,887,unrelated
CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,2336,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1818,discuss
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,1509,discuss
"Oh Hey, Paul Rudd Was One Of The Dallas Airport Homophobe Heroes, No Big",119,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,2045,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2168,discuss
Vice CEO Throws Down $300K on Lavish Vegas Dinner,1547,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,176,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,855,agree
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',689,unrelated
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",2342,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,2132,unrelated
Amazon.com to open first physical store in Manhattan: DJ,2477,unrelated
Lynch Mob Castrates Alleged Rapist In Rajasthan,2149,unrelated
Vogue’s Rat Infestation: Disturbing New Details,2064,unrelated
"Feminist Aborts Baby For Being A Boy, Shocked People Don’t Approve",1363,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,115,unrelated
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,313,disagree
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,472,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,2046,agree
New iOS 8 bug can delete all of your iCloud documents,139,unrelated
"Wildest Apple Watch rumor yet: 100,000 apps at launch",986,unrelated
Sergeant-at-Arms stopped shooter on Parliament Hill,1568,unrelated
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),975,disagree
Cheese addiction breaks Kim Jong-un's ankles,2210,unrelated
PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,2081,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,1438,unrelated
Media outlets identify 'Jihadi John',2531,unrelated
J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,808,unrelated
iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game,125,discuss
Lego letter to parents in 1974 on gender equality still resonates 40 years on,1547,agree
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",1401,discuss
Christian Bale Won't Play Steve Jobs After All,687,unrelated
"Suspected meteorite leaves crater in Managua, is linked to asteroid",1627,unrelated
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,2290,unrelated
Canadian Soldier Shot At Ottawa War Memorial: Report,2307,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',320,unrelated
Mexico prosecutor: Students not in 1st mass graves,1948,unrelated
Audio recording allegedly captures moment Michael Brown was shot,1720,unrelated
"In Moscow, police are looking for a felon, cut the male genitals",271,unrelated
Lego letter from the 1970s still offers a powerful message to parents 40 years later,1169,unrelated
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',254,discuss
WHO investigates media reports ISIS fighters contracted Ebola,1574,unrelated
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',2133,unrelated
Michelle Obama’s face blurred by Saudi state television,1242,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2530,discuss
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1982,discuss
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,1107,unrelated
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),775,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,1627,unrelated
New policy could reduce marijuana possession arrests,296,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,1786,discuss
ESPN's Domestic Violence Panel Is Missing Something Important,1020,unrelated
Boko Haram denies it has agreed ceasefire,381,unrelated
Islamic State claims to have beheaded American journalist,2047,discuss
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,2302,unrelated
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',844,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1471,discuss
Kurds Deny Gill Rosenberg was in Kobane,1949,agree
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,214,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",2061,disagree
"Cook said to confirm Apple Watch is showerproof, lasts a day",1985,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1476,agree
Russian Yeti Or Bigfoot Hoax? New Footage Sparks Debate,1718,unrelated
Tropical spider burrowed under Bali tourist's skin,2293,disagree
Alleged audio of Michael Brown shooting has surfaced,1104,unrelated
High school student scores $72M playing the stock market,1987,disagree
Mexico Says Missing Students Not Found In First Mass Graves,1419,discuss
Boko Haram denies ceasefire claim by Nigeria's government,1603,unrelated
British hostage David Haines beheaded by Islamic State terrorists,2206,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,1301,unrelated
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",467,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",2045,unrelated
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,2269,unrelated
"Woman, Ting Su, Finds Husband Cheating With Her Own Twin, Gets Spectacular Revenge",1058,agree
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1081,discuss
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1355,unrelated
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,678,unrelated
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,971,unrelated
Does Vogue's New Office Have a Rat Infestation?,639,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,1795,unrelated
James Foley remembered as 'brave and tireless' journalist,874,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,2492,unrelated
Reports: Big Bank Hank of pioneering rap group Sugarhill Gang has died,2398,agree
Islamic State using 'SCORPION bombs' to terrorise victims,1720,unrelated
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,2327,unrelated
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,403,unrelated
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",2130,discuss
ISIS Getting Ebola,720,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1602,unrelated
Apple Watch may be powered by Samsung processor,1658,unrelated
"No, Saudi TV Did Not Blur Out Images of Michelle Obama",1786,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",1081,discuss
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,908,discuss
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",666,discuss
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,734,unrelated
Video messaging service verifies timing of CNN audio recording,1299,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1093,discuss
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1603,discuss
"Despite ceasefire announcement, new Boko Haram attacks reported",1541,unrelated
Apple in talks to become launch partner for cable-free HBO Now service,2306,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1372,unrelated
Passenger Wears A Hazmat Suit To Dulles Airport,2489,unrelated
Eggnog-chugging contest leads to hospital stay,2509,unrelated
Woman Spends Entire Week In KFC After Getting Dumped By Her Boyfriend,1805,unrelated
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,972,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',2127,agree
Has Ebola infected Isis militants in Mosul?,1778,discuss
Watch: ISIS Claims to Have Captured U.S. Airdropped Weapons,1586,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1580,discuss
Christian Bale won't play Steve Jobs,2455,discuss
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",125,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,2453,agree
6 Islamist militants killed in US attack in Somalia,511,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1726,disagree
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,2177,unrelated
"Islamic State Training Pilots in Military Jets, Monitors Say",1115,discuss
Could Kim Jong Un open a restaurant in Scotland?,773,unrelated
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,2252,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,524,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1864,unrelated
Soldier shot in Ottawa at War Memorial,1988,unrelated
Macaulay Culkin dead: Actor is victim of another death hoax,2022,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,1528,discuss
Did Comcast Get a Man Fired From His Job for Complaining About Its Service?,1338,unrelated
Video shows ISIL beheading of photojournalist James Foley,694,discuss
Isis claims it has US airdrop of weapons,1648,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1125,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",2156,unrelated
Comcast blocks Tor,1403,disagree
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,1034,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",139,unrelated
Staff Reporter,707,unrelated
Lebanon detains wife and son of Al-Baghdadi,2337,disagree
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",2025,discuss
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",1854,discuss
New iOS 8 bug can delete all of your iCloud documents,2054,discuss
"TEXAS TURKEY FARM CONTAMINATED WITH EBOLA, OVER 250,000 HOLIDAY TURKEYS INFECTED",186,unrelated
The Apple Watch Will Debut by Late March [Report],670,unrelated
Robot security guards now patrolling Microsoft's Silicon Valley campus,2288,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,2175,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",2033,unrelated
Boko Haram denies it has agreed ceasefire,2403,discuss
A Wanted Man Responded To A Police Facebook Post That He Would Turn Himself In,1693,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,1471,discuss
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,2097,unrelated
"ISIS Unleash ""Scorpion"" Bombs In Iraq",185,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1321,disagree
Michael Phelps’ alleged girlfriend says she was born intersex,645,unrelated
ISIL Beheads American Photojournalist in Iraq,139,unrelated
"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",465,unrelated
"Despite no Ebola case in Kansas City, the rumor goes viral",1943,agree
Don’t ‘Reset All Settings’ in iOS 8 unless you want to lose your iCloud files,1155,unrelated
Soldier shot in Ottawa at War Memorial,2269,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",731,unrelated
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,698,discuss
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",513,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1883,unrelated
This Woman Is Wrongly Being Called A Sexual Predator After Her Private Sex Tape Was Used For A Hoax,1734,unrelated
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1780,discuss
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,1400,agree
"North Korean leader Kim Jong Un had ankle surgery, report says",1349,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,859,unrelated
"No, Banksy has not been arrested (sigh)",1020,disagree
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1004,discuss
CNN Airs Alleged Audio from Michael Brown Shooting,1605,discuss
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,1011,discuss
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',472,unrelated
"UBS survey finds 10% of consumers want a smartwatch, expects 24M Apple Watch sales in fiscal 2015",568,unrelated
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,36,unrelated
Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems,1148,disagree
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),81,unrelated
North Korea Leader Kim Jong Un Is Still In Charge: Source,1580,unrelated
Former PGA Tour player: Tiger Woods suspended for drug test failure,43,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,2492,unrelated
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',2352,unrelated
Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,1489,unrelated
Alleged audio of Michael Brown shooting released,776,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,831,discuss
Man who skipped work for 24 years is finally fired,1951,agree
Big Bank Hank of The Sugarhill Gang is dead at 57,1458,unrelated
Isis claims to behead US journalist,1347,unrelated
Michael Phelps’ alleged girlfriend says she was born intersex,1349,agree
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1821,discuss
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",826,unrelated
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",344,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',1034,unrelated
Scientists Doubt That Meteor Caused Crater In Nicaragua,2475,disagree
Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,887,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,171,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,984,unrelated
Saudi cleric condemns snowmen as anti-Islamic,1950,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,487,unrelated
"Absent from duty for 25 years, CPWD official dismissed",1242,unrelated
Did a Meteorite Impact in Nicaragua over the Weekend?,373,unrelated
Meteorite strike in Nicaragua puzzles experts,715,discuss
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,2287,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,964,unrelated
Small red book among finds in 113-year-old Boston time capsule,690,unrelated
Kurds fear Isis use of chemical weapon in Kobani,1253,discuss
New Audio Shows Michael Brown Was Shot at 11 Times,1569,agree
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2367,unrelated
Luke Somers 'killed in failed rescue attempt in Yemen',298,discuss
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,1737,unrelated
"No, there aren’t any Ebola cases in Iraq",2003,discuss
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,969,discuss
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,311,discuss
Ferguson riots: audio may have captured Michael Brown shooting,1803,unrelated
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",2260,unrelated
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,1844,unrelated
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,1968,disagree
Canadian Soldier Shot At Ottawa War Memorial: Report,373,unrelated
ISIS Extremists Claim to Behead British Hostage David Haines,1528,unrelated
