Headline,Body ID,Stance
Purdon Ebola Hoax: ‘Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus’ Article is Fake,1625,agree
Apple may launch 12-inch MacBook Air with Retina Display,1049,unrelated
Reports say North Korea's Kim insists on being the only Jong Un,1857,discuss
"And finally: Apple Watch to launch 9 March with 100,000 apps",964,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,385,unrelated
"Don't forget to tip...especially if you spend $300,000",1296,unrelated
Is the iPhone 6 Really Pulling Out Your Hair?,2476,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",2495,discuss
NBC weatherman caught urinating in the woods live on air,2092,unrelated
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,2277,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,2115,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female,2296,unrelated
Texas City plumber's truck ends up in Syrian war,321,unrelated
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,2149,unrelated
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",72,unrelated
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,1312,unrelated
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,80,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",1407,discuss
Homeless man receives $100... then shocks everyone with how he spends it,626,unrelated
Official: Gitmo prisoner traded for Bergdahl reaching out to Taliban,2254,unrelated
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,495,discuss
iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game,2377,unrelated
Elderly Woman Arrested for Kidnapping Neighbor's Cats & Making Fur Coats,964,unrelated
CNN audio: Is this the moment Michael Brown was shot?,1289,unrelated
Hunt for 'cruel' owner who abandoned dog at train station,382,unrelated
This Kid Made $72 Million During Lunch,2052,disagree
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,1439,unrelated
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,2523,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",195,unrelated
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,1821,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,186,unrelated
Nun 'has surprise baby' after complaining of stomach pains,1412,discuss
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,2443,unrelated
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",1494,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,2015,unrelated
White House Fence Jumper Made It Further Into Building Than Reported,1547,unrelated
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,860,discuss
ISIS Beheads American Journalist,984,unrelated
US officials: Video shows American's execution,1361,unrelated
Video shows ISIL beheading of photojournalist James Foley,2096,discuss
Accountant Says Comcast Got Him Fired for Contesting Bogus Charges,155,discuss
Everyone chill! Banksy has NOT been arrested,359,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1658,discuss
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,1693,discuss
Citi sees Apple Watch price points of $550 and $950; myriad accessories,187,unrelated
Someone painted a graffiti dick on a $2.5 million car,1435,unrelated
Bali Awry,962,unrelated
This Soap Opera Star Reportedly Had His Testicles Stolen By An ‘Attractive Blonde’ Organ Trafficker,2410,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,2240,unrelated
"Evander Kane ""On Way Out"" From Source, Price Is Very High; Who Is In?",333,unrelated
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",1689,unrelated
ISIS Getting Ebola,1948,unrelated
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,585,unrelated
Watch: ISIS Claims to Have Captured U.S. Airdropped Weapons,2116,unrelated
Rumor Fatigue Sets In at False Alarms of Castro’s Death,2377,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",1385,unrelated
Dog found abandoned at Scottish train station with suitcase of belongings,304,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",472,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,950,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,87,unrelated
Rapper identified as James Foley's executioner: reports,1530,discuss
After ISIS trick mum into eating son - 5 other reluctant cannibals including those forced to eat own body parts,1786,discuss
Cold Turkey,816,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",2192,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2114,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,942,discuss
Rat problem worsens at One World Trade Center offices of Conde Nast,944,unrelated
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,936,unrelated
6 hidden mass graves may hold missing Mexican students,295,unrelated
"Tropical spider burrows under man's skin, lives there for three days",220,unrelated
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",1853,unrelated
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,2042,discuss
SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,574,unrelated
Sugarhill Gang rapper Big Bank Hank dies at age 57,1556,discuss
ISIS Militants Allegedly Contracted Ebola,1948,unrelated
Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,527,unrelated
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",2127,agree
Durex is not confirming or denying rumors of a “pumpkin spice” condom,119,unrelated
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",530,unrelated
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,532,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",755,unrelated
"UBS survey finds 10% of consumers want a smartwatch, expects 24M Apple Watch sales in fiscal 2015",1149,unrelated
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,2072,discuss
Gateway Pundit,1478,unrelated
Chinese advised to choose British-sounding names to get ahead,1170,unrelated
Christian Bale quits Steve Jobs movie,456,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',819,discuss
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,804,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,337,discuss
White House Fence Jumper Pushed Past Female Guard,887,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,2235,discuss
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",1541,unrelated
Seth Rogen to play Woz in Jobs biopic,1438,unrelated
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,195,unrelated
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",682,unrelated
How did a Texas plumber's truck end up with Syrian rebels? (+video),1009,unrelated
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2349,agree
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",612,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1338,unrelated
Al Qaida hostage killed in raid,2247,discuss
Reports: Boko Haram may release schoolgirls as part of deal,2156,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',509,discuss
Video shows ISIL beheading of photojournalist James Foley,1905,unrelated
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,1972,discuss
NBC weatherman caught urinating in the woods live on air,2492,unrelated
Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,530,unrelated
"Led Zeppelin Reunion: Robert Plant Rips Up $300 Million Contract, Refuses To Rejoin Legendary Band",1978,agree
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",903,unrelated
"Leader of Qaeda-Linked Somali Group Is Dead, U.S. Says",1869,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",564,unrelated
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,1339,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,1506,unrelated
Matt Taibbi on leave of absence from First Look Media,2367,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",800,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,80,unrelated
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,1820,unrelated
Sick Mum Sedated After Trying To Eat Baby,10,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,2269,unrelated
U.S. airstrike kills Islamic Al Shabab terrorist leader in Somalia,1610,agree
Nun gives birth to surprise baby after complaining of stomach pains,54,discuss
Homeland Security: No ISIL fighters on U.S. border,742,discuss
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,2127,unrelated
Saddam Hussein’s pilots training Islamic State group,819,unrelated
Texas Truck Winds Up in Syria With Islamic Militants,2123,unrelated
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,804,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,731,unrelated
"Boko Haram agrees to ceasefire, release of school girls",531,discuss
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,1966,unrelated
Alleged audio of Michael Brown shooting has surfaced,2299,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,1939,unrelated
Video Purports to Show Beheading of American Journalist,115,unrelated
'Feminist' Lana 'Aborts Baby Because It's A Boy' And Is Surprised By Backlash,2443,unrelated
"And finally: Apple Watch to launch 9 March with 100,000 apps",1760,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,1400,unrelated
ISIS fighters ‘have contracted Ebola’,2003,discuss
Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,186,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,299,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,298,unrelated
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,387,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",2520,unrelated
Axl Rose Dead? Fans Freak Out Over Death Rumors,769,unrelated
Saudi cleric condemns snowmen as anti-Islamic,1498,discuss
Google Grows With $1.6 Billion in California Office Deals,950,unrelated
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,365,discuss
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,634,discuss
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,538,discuss
"Despite ceasefire announcement, new Boko Haram attacks reported",2520,unrelated
Michael Brown shooting audio caught on tape?,1692,discuss
Small Meteorite Strikes in Nicaragua's Capital City of Managua,345,unrelated
Jihadi John identity revealed as Mohammed Emwazi: live,2123,discuss
Nicaragua says meteorite probable cause of blast in capital,373,unrelated
7 teen girls get pregnant on school trip Read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#F5filOd6yFpASPV9.99,557,unrelated
New iOS 8 bug can delete all of your iCloud documents,712,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,34,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,1893,unrelated
ISIS executioner 'Jihadi John' named by media,1437,unrelated
Russians Bag Better Bigfoot Footage,227,unrelated
Daash Ebola transferred to Mosul {Google Translate],2177,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,874,unrelated
Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,1299,unrelated
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),1087,agree
U.S. arms airdrop fell into ISIS hands: Pentagon,305,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,737,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,1483,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",1808,discuss
ISIS pays tribute to its 'Cub of Baghdadi' child soldier,2432,unrelated
Christian Bale Drops Out of Steve Jobs Biopic,2017,discuss
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1419,discuss
Bali spider burrows under Aussie’s chest,1848,unrelated
Don’t ‘Reset All Settings’ in iOS 8 unless you want to lose your iCloud files,2054,discuss
Another American hostage at risk by Islamic state,2304,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,35,unrelated
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,1968,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1187,discuss
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1252,unrelated
Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,2072,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,1722,discuss
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,1808,unrelated
Kim Jong-Un planning Scottish restaurant,2398,unrelated
Vladimir Putin’s Motorcade Looks Like A Massive Knob,1331,unrelated
Questions raised over Nicaragua 'meteorite',1825,discuss
What Glenn Beck Fears May Be Done With the 11 Missing Jets,2257,unrelated
The news of Cesar Millan's death is false,1331,unrelated
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,17,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,941,unrelated
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1465,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,1289,unrelated
Texas Truck Winds Up in Syria With Islamic Militants,2379,agree
White House Fence Jumper Actually Made It Pretty Far Inside,1921,discuss
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,724,unrelated
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",1746,unrelated
Canadian Soldier Shot At Ottawa War Memorial: Report,1659,discuss
Cameron vows to hunt down IS 'monsters' after Haines murder,15,unrelated
Jose Canseco Shot in the Hand During Accidental Shooting at Vegas Home,2352,agree
'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,2034,unrelated
ISIL Beheads American Photojournalist in Iraq,1982,unrelated
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',625,unrelated
"Vice Media’s CEO blew $300,000 on dinner, and a Vegas casino boss blabbed about it",1834,agree
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1637,unrelated
Putin’s motorcade looks suspiciously like a massive…,2391,agree
SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,687,unrelated
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",1820,agree
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,403,unrelated
Isis claims it has US airdrop of weapons,2116,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,800,discuss
"'See you Monday': N.L. man keeps Facebook promise to police, turns himself in  Read more: http://www.ctvnews.ca/canada/see-you-monday-n-l-man-keeps-facebook-promise-to-police-turns-himself-in-1.2206960#ixzz3QEDaSGxU",1950,unrelated
Video messaging service verifies timing of CNN audio recording,1692,discuss
Eyewitness Says Viral Video of Homeless Man Was Staged,1996,disagree
Michael Brown shooting audio caught on tape?,1252,unrelated
Apple in talks to become launch partner for cable-free HBO Now service,2295,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1883,unrelated
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",592,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,1671,discuss
Source: Tom Brokaw Wants Brian Williams Fired,2269,unrelated
"Boko Haram agrees to ceasefire, release of school girls",2314,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",2459,unrelated
No One In North Korea Is Allowed To Share Kim Jong Un's Name,1857,discuss
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),1764,discuss
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,2078,unrelated
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,299,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,2002,unrelated
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,1965,disagree
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1747,discuss
Amazon to Open First Brick-and-Mortar Site,1708,unrelated
"Tour, agent: Tiger Woods not banned",1627,unrelated
Seth Rogen to Play Apple’s Steve Wozniak,304,unrelated
Saudi fatwa banning snowmen triggers heated debate,1130,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",550,unrelated
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,213,unrelated
‘The cub of Baghdadi': ISIS reports its youngest jihadist ‘got martyred’ in battle,847,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,1435,unrelated
ISIS Video Claims to Show Beheading of British Hostage,1263,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,1107,unrelated
Audio may have captured Michael Brown shooting,2020,unrelated
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1808,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,2281,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,634,unrelated
Islamic State claims it executed American photojournalist James Foley,1744,discuss
Two blokes dared to eat 20-year-old burger for charity,2299,unrelated
ISIL Beheads American Photojournalist in Iraq,782,agree
#Hairgate: iPhone 6 users say device pulls out hair,2184,unrelated
Missing Mexican students 'not found in mass grave',1849,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,195,unrelated
British hostage David Haines beheaded by Islamic State terrorists,15,unrelated
Isis claims it has US airdrop of weapons,2223,unrelated
WTC rats scare off Anna Wintour,754,unrelated
Is Kim Jong-un’s sister now the power behind the North Korean throne?,2470,discuss
IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,1267,unrelated
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,2432,disagree
Tropical spider 'burrowed under man's skin through scar' - video report,1638,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1603,unrelated
Research Medical Center denies reports that a patient has Ebola,1843,unrelated
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,816,unrelated
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,1893,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",1240,unrelated
"Vice Media CEO Shane Smith Spent $300,000 on Las Vegas Dinner (Report)",1682,discuss
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",2009,unrelated
Google to Buy Redwood City Offices for $585M,513,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,1361,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,1299,agree
"NYPD to stop arresting for low-level marijuana charges, will issue tickets instead: source",1022,unrelated
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,1198,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,2055,unrelated
Daash Ebola transferred to Mosul {Google Translate],1921,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1164,unrelated
"Video showing American journalist beheaded believed real, officials and family say",1589,agree
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,472,unrelated
Mystery man slaps shoppers around head for sneezing,1906,unrelated
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,281,unrelated
ISIL video claims beheading of kidnapped journalist James Foley,782,discuss
"No, Banksy hasn’t been arrested",1940,agree
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2421,discuss
"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",1020,unrelated
‘Photo of slain IS leader’ reported to be doctored,539,unrelated
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,2237,discuss
Meteor Leaves 40-Foot Crater Near Managua's Airport,1900,unrelated
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",313,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),2152,unrelated
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",2421,unrelated
Rumors of ISIS leader's death debunked,35,unrelated
Israel denies causing Gaza floods by opening dams,993,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1549,unrelated
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,557,unrelated
Watch marine take sniper shot to the head and live,2223,unrelated
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,47,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,267,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1481,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1658,agree
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",2175,unrelated
Cold Turkey,666,unrelated
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),527,unrelated
Hospital: Man not being treated for Ebola in Kansas City,1843,unrelated
Christian Bale Exits Steve Jobs Movie (Exclusive),1234,unrelated
"North Korean leader Kim Jong Un had ankle surgery, report says",2042,unrelated
"PGA Tour Pro Claims Tiger Woods Is Currently Suspended For PEDs, Compares Him To Lance Armstrong",2432,unrelated
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,2022,unrelated
Magic Mushrooms Found on Buckingham Palace Grounds,2519,unrelated
"Paradise is open to all, even dogs, Pope tells boy",2370,disagree
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,2418,discuss
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",2130,unrelated
Has J.J. Abrams Asked for THE FORCE AWAKENS Release Date to be Moved Up?,1686,discuss
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,60,unrelated
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',1854,discuss
‘Evocative shape': Is Vladimir Putin trolling the world with his motorcade formation?,2391,discuss
Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,2297,unrelated
Islamic State claims to have beheaded American journalist,524,unrelated
