Headline,Body ID,Stance
"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",2297,disagree
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,612,unrelated
Islamic State militants claim to behead missing American journalist,2296,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,1931,discuss
"NYPD to stop arresting for low-level marijuana charges, will issue tickets instead: source",1295,unrelated
ISIL militant 'Jihadi John' named by media,1252,discuss
Predator Drone Reportedly Spotted Over ISIS Stronghold,1501,unrelated
Media outlets identify 'Jihadi John',1854,unrelated
Fisherman lands 19 STONE catfish which could be biggest in world to be hooked,614,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,87,agree
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,2434,discuss
Iraqi airstrike kills key ISIL leader,1222,unrelated
Texas Truck Winds Up in Syria With Islamic Militants,917,unrelated
Isis militants claim to have killed US journalist James Foley,1569,unrelated
Apple 'working on 12-inch MacBook Air',1234,unrelated
Isis supporters claim US hostage killed in coalition air strike in Syria,959,unrelated
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",2434,unrelated
Audio may have captured Michael Brown shooting,900,unrelated
Comcast Says You Can Keep Your Tor,1921,unrelated
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,1971,disagree
Vladimir Putin Bird Poop Video is Fake,2472,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1372,unrelated
"Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau",2104,unrelated
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,775,unrelated
Purported ISIS claim: Jordan airstrike kills female US hostage,2376,discuss
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",2480,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1692,discuss
Lebanon confirms holding ISIS chief’s kin,1913,unrelated
Pentagon: death of al Shabaab leader in U.S. strike would be major blow,1658,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1225,unrelated
Vice CEO Throws Down $300K on Lavish Vegas Dinner,500,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,1692,discuss
Islamic State using 'SCORPION bombs' to terrorise victims,704,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,1627,unrelated
The news of Cesar Millan's death is false,742,discuss
"Wildest Apple Watch rumor yet: 100,000 apps at launch",1848,unrelated
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,2410,agree
Vandals add rude paint job to $2.5m Bugatti (but luckily for the owner it all turned out to be a hoax),1435,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,1807,discuss
Former PGA Tour player: Tiger Woods suspended for drug test failure,1735,unrelated
"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",677,discuss
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,2475,unrelated
"Video showing American journalist beheaded believed real, officials and family say",1857,unrelated
'Jihadi John' named as Mohammed Emwazi from London,503,unrelated
For sale: Tiger's former island in Sweden,604,disagree
ISIS Appears To Behead American Photojournalist In YouTube Video,2109,unrelated
Video Purports to Show Beheading of American Journalist,2524,discuss
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,254,discuss
Magic mushroom found growing at Buckingham Palace,1560,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,906,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,2287,discuss
REPORT: Apple Isn't Happy With The Battery Life Of Its New Smartwatch,2213,discuss
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1168,discuss
Is Kim Jong-un’s sister now the power behind the North Korean throne?,986,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,2078,unrelated
US officials: Video shows American's execution,11,unrelated
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,2009,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",321,unrelated
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,1293,discuss
Michael Phelps' Reported Girlfriend Reveals She Was Born Intersex,618,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,1347,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,821,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,984,unrelated
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,1630,discuss
Has Ebola infected Isis militants in Mosul?,950,discuss
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,1385,unrelated
Robert Plant ripped up $800M Led Zeppelin reunion contract,2133,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,704,unrelated
Isis militants claim to have killed US journalist James Foley,320,unrelated
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1056,disagree
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,1120,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,1693,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1122,discuss
ISIS Militant “Jihadi John” Identified As Young West Londoner,1800,discuss
Watch marine take sniper shot to the head and live,1481,agree
Widower Cries Tears Of Joy After Hearing Late Wife's Voice Again,996,agree
CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,2187,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1721,discuss
WHO ‘probing’ whether ISIS fighters got Ebola,2367,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1336,discuss
Texas City plumber's truck ends up in Syrian war,844,unrelated
Has ISIS used chemical weapons on Kobane? Claims under-siege town was hit by crude rocket attack,155,unrelated
Soldier shot near Canadian parliament building,2410,discuss
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2520,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,1251,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1549,unrelated
"Managua explosion not a meteorite, NASA suggests",388,unrelated
Kurds fear Isis use of chemical weapon in Kobani,137,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,1820,agree
Daash Ebola transferred to Mosul {Google Translate],225,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,2061,disagree
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2489,unrelated
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,2302,discuss
Sugarhill Gang’s Big Bank Hank dead at 57,1831,agree
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,2307,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1251,unrelated
Now the Vogue Rats Are Chewing Through Couture,2106,discuss
'No hard evidence' of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,573,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,570,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2530,discuss
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",2305,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,346,unrelated
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",431,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,186,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2141,unrelated
Saudi Arabia 'fatwa over building of snowmen',1343,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",35,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,381,unrelated
"NASA: Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness???",1260,unrelated
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',1383,unrelated
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",2409,discuss
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1966,unrelated
"In Vogue vs Rats War, the Rats Are Winning",1940,unrelated
Mystery man slaps shoppers around head for sneezing,244,unrelated
Tiger Woods selling Swedish villa — island included,2444,agree
Weatherman caught peeing live on camera,1926,disagree
SEE IT: California homeless man uses $100 gift to give food to others,467,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,206,unrelated
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",1303,disagree
Conflicting reports on alleged IS capture of Canadian woman,1106,discuss
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,455,discuss
Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,557,unrelated
'Electric Boogie' Developer Leaves Secret Resignation Letter To Boss At The End Of The Game (Video),213,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,1817,unrelated
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,719,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,1289,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),2009,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",1985,unrelated
HBO in talks with Apple to be launch partner for coming web service 'HBO Now',477,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1336,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2177,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,938,unrelated
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",742,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1540,discuss
Did a Meteorite Impact in Nicaragua over the Weekend?,816,discuss
Missing Planes,846,unrelated
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,86,agree
Boko Haram ceasefire ignored as violence flares in Borno state,1603,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2525,unrelated
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,472,discuss
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",2328,unrelated
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,616,discuss
Christian Bale in Talks to Play Steve Jobs (Exclusive),286,unrelated
Report: Michael Phelps’ Tinder ‘Girlfriend’ Was Born Male; “We Made Love During Halftime”,1820,agree
Eyewitness Says Viral Video of Homeless Man Was Staged,913,unrelated
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),1588,unrelated
Nigeria says ceasefire agreed with Boko Haram,2192,unrelated
Michelle Obama’s face blurred by Saudi state television,396,unrelated
Iraqi airstrike kills key ISIL leader,1522,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",726,discuss
Pentagon: ISIS Got U.S. Weapons Package,2016,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1549,unrelated
NYC relaxes response to marijuana possession,1192,unrelated
'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,2470,unrelated
Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,633,disagree
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",251,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",1467,unrelated
Anyone for dog meat soup? Kim Jong-Un considers opening restaurant in Scotland selling North Korean delicacies,1487,discuss
Israel denies causing Gaza floods by opening dams,1965,disagree
KC hospital: Patient does not have symptom profile of Ebola,1519,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",125,unrelated
Tiger Woods' agent shoots down report of failed drug test,1217,unrelated
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1356,discuss
Fence-jumper made it farther in White House than Secret Service let on,695,unrelated
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,8,agree
Missing Mexican students 'not found in mass grave',734,unrelated
The Case of the Stolen Batmobile Has Been Solved,964,discuss
Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,1277,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1530,unrelated
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,2348,unrelated
Saudi cleric says snowmen are anti-Islamic,2317,unrelated
Michael Phelps' Reported Girlfriend Reveals She Was Born Intersex,1524,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,1821,unrelated
A Mass Grave Points to a Student Massacre in Mexico,1269,discuss
Mexico Says Students Not Among Dead in Mass Grave,712,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",2043,agree
Boston.com pulls story accusing prof of sending ‘racist’ emails,1266,unrelated
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,2213,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,938,unrelated
Unlucky in love man chops off own penis,1761,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2458,unrelated
New iOS 8 bug can delete all of your iCloud documents,1224,unrelated
British man pays $460 to save constipated goldfish's life,91,agree
Cheese addiction breaks Kim Jong-un's ankles,570,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,1574,unrelated
NYC relaxes response to marijuana possession,2163,discuss
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,2415,agree
Audio of gunfire in Michael Brown case authenticated by app company,1403,unrelated
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),1939,unrelated
Woman spends a week in KFC to get over her break up,2043,agree
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,2033,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1277,unrelated
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,1981,unrelated
Christian Bale Drops Out of Steve Jobs Biopic,932,unrelated
High school student scores $72M playing the stock market,2132,unrelated
Microsoft's Silicon Valley campus now guarded by Daleks,2529,agree
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,524,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,1022,unrelated
"Tropical spider burrows under man's skin, lives there for three days",1500,unrelated
"Kevin Vickers, Sergeant-At-Arms, Shoots a Shooting Suspect in Ottawa; Called a ‘Hero’",2113,discuss
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",1019,unrelated
Iraqi media says ISIS militants have contracted Ebola,1461,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,2138,discuss
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",2175,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",1372,unrelated
"Boko Haram denies truce, says kidnapped girls married",1003,unrelated
NEWS/ Meet the Teletubbies Sun Baby: 19-Year-Old Jess Smith Reveals Herself as the Smiling Face Who Looked Over Teletubbyland,1834,unrelated
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1349,unrelated
"In Vogue vs Rats War, the Rats Are Winning",1968,unrelated
Missing American journalist reportedly beheaded by Islamic State ,481,discuss
"In Kim Jong Un's absence, his sister may rule. Or not.",235,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,958,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,1547,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,533,unrelated
Christian Bale won't play Steve Jobs,296,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1439,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",1408,unrelated
Paul Revere's 1795 time capsule unearthed,601,unrelated
Isilkulskom student has gained superhero powers after shock,844,unrelated
CNN audio: Is this the moment Michael Brown was shot?,2481,discuss
Court Orders Probe Into Complaints Of 'Forced Castration' In Religious 'Dera' Sect,450,unrelated
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1213,unrelated
"Boy, 16, secretly films sex with teacher then uploads it to WhatsApp",1734,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,8,unrelated
Christian Bale Won't Play Steve Jobs After All,945,disagree
Michael Phelps Sex Scandal: Troubled Olympian’s Girlfriend Was Born A Man!,1658,unrelated
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,608,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1500,unrelated
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",572,unrelated
TBS Speeds up SEINFELD by 7.5% to Add 2 More Minutes of Commercials,1921,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1582,unrelated
ISIL Beheads American Photojournalist in Iraq,2070,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,1760,unrelated
ISIS Militant “Jihadi John” Identified As Young West Londoner,424,unrelated
Report: Apple Watch to Ship in March,414,discuss
Apple scrapped advanced Apple Watch health monitoring features due to reliability issues,1707,unrelated
‘Photo of slain IS leader’ reported to be doctored,1466,discuss
Kim Jong-Un 'bans the name Kim Jong-un',615,unrelated
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,1875,agree
YPG Confirms: Gill Rosenberg Not Captured in Kobani,214,unrelated
Italian catches huge wels catfish; is it a record?,331,agree
ESPN to save NFL's image with all-male domestic abuse discussion,1857,unrelated
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",214,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",1774,discuss
Is There an ISIS Threat on the Texas-Mexico Border or Not?,186,discuss
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",186,discuss
"Stainless steel Apple Watch could cost just $499, but gold will be 10 times as pricey",2277,discuss
Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,241,unrelated
Has J.J. Abrams Asked for THE FORCE AWAKENS Release Date to be Moved Up?,808,agree
Christian Bale quits Steve Jobs movie,919,unrelated
Big Bank Hank of The Sugarhill Gang is dead at 57,2340,agree
A Bunch Of People Thought Banksy Got Arrested But It Was A Hoax,1898,discuss
Isis claims to behead US journalist,1721,unrelated
Comcast gets customer fired for complaining about poor service,2034,unrelated
US officials: Video shows American's execution,1206,discuss
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,1019,disagree
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,2009,unrelated
Islamic State claims it executed American photojournalist James Foley,1295,unrelated
Purported ISIS claim: Jordan airstrike kills female US hostage,959,unrelated
"Batmobile stolen in Detroit? Good one, joker!",251,unrelated
Russian TV actor wakes up to find his testicles stolen,1943,unrelated
Saudi cleric condemns snowmen as anti-Islamic,1090,unrelated
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,381,unrelated
Bali spider burrows under Aussie’s chest,1530,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1966,unrelated
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",570,unrelated
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,964,discuss
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",1913,unrelated
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,1535,unrelated
"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",1661,discuss
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,882,unrelated
"Soldier, Gunman Killed In Shooting Incident Near Canadian Parliament",595,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,472,unrelated
Resetting iOS 8 Preferences May Wipe iCloud Files,2423,agree
Christian Bale in Talks to Star in Sony's Steve Jobs Film,919,unrelated
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,1084,agree
Air travelers wary of Ebola fears seen with surgical masks ... and a HAZMAT suit,1885,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",1875,unrelated
Man chops off his penis after his girlfriend breaks up with him,714,unrelated
Chugging eggnog sends Utah man to hospital,741,agree
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',1877,disagree
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',1835,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,2135,discuss
Isis tells mother on rescue mission :’You’ve just eaten your son’,2403,unrelated
Airport worker strips naked at security scanner in protest against guards,2234,agree
Kim Jong-un So Fat He Injured His Ankles,1103,unrelated
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",1787,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',539,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,115,unrelated
Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,2349,agree
"North Korea ordered citizens named Kim Jong Un to change their names, says new report",2032,discuss
Report: Possible audio tape of Michael Brown shooting,662,unrelated
Audio recording allegedly captures moment Michael Brown was shot,1715,discuss
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,2225,unrelated
